Date,Price
2020-06-19,333.2099914550781
2020-06-22,338.29998779296875
2020-06-23,334.4700012207031
2020-06-24,338.4700012207031
2020-06-25,340.32000732421875
2020-06-26,340.7900085449219
2020-06-29,339.8599853515625
2020-06-30,346.8800048828125
2020-07-01,350.32000732421875
2020-07-02,355.2200012207031
2020-07-06,352.4700012207031
2020-07-07,352.5199890136719
2020-07-08,355.0400085449219
2020-07-09,361.2900085449219
2020-07-10,359.7300109863281
2020-07-13,344.9700012207031
2020-07-14,347.57000732421875
2020-07-15,351.2200012207031
2020-07-16,351.32000732421875
2020-07-17,355.79998779296875
2020-07-20,370.3999938964844
2020-07-21,369.0
2020-07-22,367.8599853515625
2020-07-23,363.4599914550781
2020-07-24,357.19000244140625
2020-07-27,359.0899963378906
2020-07-28,347.260009765625
2020-07-29,350.7699890136719
2020-07-30,350.0400085449219
2020-07-31,357.25
2020-08-03,363.9700012207031
2020-08-04,365.94000244140625
2020-08-05,365.5899963378906
2020-08-06,364.1099853515625
2020-08-07,356.8800048828125
2020-08-10,336.3699951171875
2020-08-11,326.94000244140625
2020-08-12,328.760009765625
2020-08-13,338.29998779296875
2020-08-14,335.57000732421875
2020-08-17,340.80999755859375
2020-08-18,340.0400085449219
2020-08-19,338.17999267578125
2020-08-20,339.5
2020-08-21,339.9100036621094
2020-08-24,340.0199890136719
2020-08-25,342.2300109863281
2020-08-26,343.8299865722656
2020-08-27,340.3800048828125
2020-08-28,337.6300048828125
2020-08-31,345.30999755859375
2020-09-01,347.6199951171875
2020-09-02,349.7799987792969
2020-09-03,340.3299865722656
2020-09-04,329.80999755859375
2020-09-08,325.4100036621094
2020-09-09,329.6300048828125
2020-09-10,326.3999938964844
2020-09-11,325.3299865722656
2020-09-14,330.04998779296875
2020-09-15,336.1300048828125
2020-09-16,331.0799865722656
2020-09-17,333.67999267578125
2020-09-18,332.510009765625
2020-09-21,328.9599914550781
2020-09-22,344.0299987792969
2020-09-23,338.79998779296875
2020-09-24,334.239990234375
2020-09-25,345.4599914550781
2020-09-28,346.69000244140625
2020-09-29,346.5199890136719
2020-09-30,348.55999755859375
2020-10-01,357.260009765625
2020-10-02,350.7200012207031
2020-10-05,357.1700134277344
2020-10-06,363.94000244140625
2020-10-07,375.760009765625
2020-10-08,378.42999267578125
2020-10-09,389.2799987792969
2020-10-12,394.75
2020-10-13,393.010009765625
2020-10-14,393.510009765625
2020-10-15,396.70001220703125
2020-10-16,398.5199890136719
2020-10-19,394.1400146484375
2020-10-20,396.25
2020-10-21,396.8800048828125
2020-10-22,399.010009765625
2020-10-23,404.3999938964844
2020-10-26,398.94000244140625
2020-10-27,397.05999755859375
2020-10-28,386.30999755859375
2020-10-29,388.6700134277344
2020-10-30,384.3800048828125
2020-11-02,387.44000244140625
2020-11-03,395.260009765625
2020-11-04,405.9800109863281
2020-11-05,409.8999938964844
2020-11-06,414.45001220703125
2020-11-09,420.4200134277344
2020-11-10,414.94000244140625
2020-11-11,422.9100036621094
2020-11-12,414.17999267578125
2020-11-13,416.1499938964844
2020-11-16,414.1199951171875
2020-11-17,413.6700134277344
2020-11-18,408.94000244140625
2020-11-19,414.3800048828125
2020-11-20,414.4700012207031
2020-11-23,413.5199890136719
2020-11-24,410.8500061035156
2020-11-25,414.8900146484375
2020-11-27,426.1099853515625
2020-11-30,427.6000061035156
2020-12-01,432.1199951171875
2020-12-02,418.1700134277344
2020-12-03,417.5299987792969
2020-12-04,420.44000244140625
2020-12-07,436.75
2020-12-08,447.44000244140625
2020-12-09,444.70001220703125
2020-12-10,449.5899963378906
2020-12-11,450.79998779296875
2020-12-14,446.489990234375
2020-12-15,452.3399963378906
2020-12-16,461.8599853515625
2020-12-17,455.2799987792969
2020-12-18,448.80999755859375
2020-12-21,433.989990234375
2020-12-22,438.5199890136719
2020-12-23,432.989990234375
2020-12-24,434.260009765625
2020-12-28,431.92999267578125
2020-12-29,429.3699951171875
2020-12-30,428.92999267578125
2020-12-31,436.5199890136719
2021-01-04,431.6099853515625
2021-01-05,432.239990234375
2021-01-06,433.7300109863281
2021-01-07,437.6700134277344
2021-01-08,436.3900146484375
2021-01-11,429.6499938964844
2021-01-12,424.6700134277344
2021-01-13,421.989990234375
2021-01-14,419.2200012207031
2021-01-15,422.32000732421875
2021-01-19,423.6099853515625
2021-01-20,430.17999267578125
2021-01-21,426.7099914550781
2021-01-22,424.3999938964844
2021-01-25,429.0
2021-01-26,428.4200134277344
2021-01-27,431.4200134277344
2021-01-28,430.0
2021-01-29,422.7900085449219
2021-02-01,426.7799987792969
2021-02-02,429.6600036621094
2021-02-03,427.55999755859375
2021-02-04,424.8999938964844
2021-02-05,422.1199951171875
2021-02-08,427.4200134277344
2021-02-09,423.1199951171875
2021-02-10,450.6199951171875
2021-02-11,466.04998779296875
2021-02-12,474.7900085449219
2021-02-16,471.7300109863281
2021-02-17,469.0400085449219
2021-02-18,470.989990234375
2021-02-19,473.8800048828125
2021-02-22,459.6199951171875
2021-02-23,462.1199951171875
2021-02-24,473.19000244140625
2021-02-25,461.30999755859375
2021-02-26,463.4200134277344
